"","id","Detected","SurveyType","year","row_origin","Origin","Origin_update","f_ped","group","anc_prop","allele_count"
"1478","WW-ZO","Yes","Census",2012,"observed","Local","Local",0,"transloc",0,1e+05
"1479","WW-ZO","Yes","Census",2013,"observed","Local","Local",0,"transloc",0,1e+05
"1480","WW-ZY","Yes","Census",2000,"observed","Local","Local",0,"transloc",0,1e+05
"1481","WWA-Z","Yes","Census",2021,"observed","Local","Local",0.007171630859375,"transloc",0.61038,36025
"1482","WWB-Z","Yes","Census",2021,"observed","Local","Local",0.13427734375,"transloc",0.39125,20370
"1483","WWB-Z","Yes","Census",2022,"observed","Local","Local",0.13427734375,"transloc",0.39125,20370
"1484","WWG-Z","Yes","Census",2021,"observed","Local","Local",0,"transloc",0.93686,43686
"1485","WWK-Z","Yes","Census",2021,"observed","Local","Local",0.01123046875,"transloc",0.31367,18937
"1486","WWO-Z","Yes","Census",2021,"observed","Local","Local",0.05419921875,"transloc",0.25054,12594
"1487","WWO-Z","Yes","Census",2022,"observed","Local","Local",0.05419921875,"transloc",0.25054,12594
"1488","WYA-Z","Yes","Census",2021,"observed","Local","Local",0.16796875,"transloc",0.12712,12712
"1489","WYA-Z","Yes","Census",2022,"observed","Local","Local",0.16796875,"transloc",0.12712,12712
"1490","WYB-Z","Yes","Census",2021,"observed","Local","Local",0.0625,"transloc",0.37434,37434
"1491","WYB-Z","Yes","Census",2022,"observed","Local","Local",0.0625,"transloc",0.37434,37434
"1492","WYG-Z","Yes","Census",2021,"observed","Local","Local",0.031005859375,"transloc",0.20367,20367
"1493","WYG-Z","Yes","Census",2022,"observed","Local","Local",0.031005859375,"transloc",0.20367,20367
"1494","WYK-Z","Yes","Census",2021,"observed","Local","Local",0.0078125,"transloc",0.4391,25060
"1495","WYK-Z","Yes","Census",2022,"observed","Local","Local",0.0078125,"transloc",0.4391,25060
"1496","WYO-Z","Yes","Census",2021,"observed","Local","Local",0.11395263671875,"transloc",0.26486,17063
"1497","WYR-Z","Yes","Census",2021,"observed","Local","Local",0.00830078125,"transloc",0.34262,27968
"1498","WYR-Z","Yes","Census",2022,"observed","Local","Local",0.00830078125,"transloc",0.34262,27968
"1499","WYW-Z","Yes","Census",2021,"observed","Local","Local",0,"transloc",0.62356,62356
"1500","WYY-Z","Yes","Census",2021,"observed","Local","Local",0.017578125,"transloc",0.49972,25036
"1501","WZ-KAY","Yes","Census",2006,"observed","Translocated","Translocated",0,"transloc",1,1e+05
"1502","WZ-KAY","Yes","Census",2007,"observed","Translocated","Translocated",0,"transloc",1,1e+05
"1503","WZ-KOW","Yes","Census",2006,"observed","Translocated","Translocated",0,"transloc",1,1e+05
"1504","WZ-KOW","Yes","Census",2007,"observed","Translocated","Translocated",0,"transloc",1,1e+05
"1505","WZ-KOW","Yes","Census",2008,"observed","Translocated","Translocated",0,"transloc",1,1e+05
"1506","WZ-KOW","Yes","Census",2009,"observed","Translocated","Translocated",0,"transloc",1,1e+05
"1507","WZ-O","Yes","Census",1998,"observed","Local","Local",0,"transloc",0,1e+05
"1508","WZ-OLO","Yes","Census",2010,"observed","Translocated","Translocated",0,"transloc",1,1e+05
"1509","WZ-OLO","Yes","Census",2011,"observed","Translocated","Translocated",0,"transloc",1,1e+05
"1510","WZ-OLO","Yes","Census",2012,"observed","Translocated","Translocated",0,"transloc",1,1e+05
"1511","WZ-OLO","Yes","Census",2013,"observed","Translocated","Translocated",0,"transloc",1,1e+05
"1512","WZ-OLO","Yes","Census",2014,"observed","Translocated","Translocated",0,"transloc",1,1e+05
"1513","WZ-OLO","Yes","Census",2015,"observed","Translocated","Translocated",0,"transloc",1,1e+05
"1514","WZ-OLO","Yes","Census",2016,"observed","Translocated","Translocated",0,"transloc",1,1e+05
"1515","WZ-Y","Yes","Census",1998,"observed","Local","Local",0,"transloc",0,1e+05
"1516","WZ-YKA","Yes","Census",2008,"observed","Translocated","Translocated",0,"transloc",1,1e+05
"1517","WZ-YKA","Yes","Census",2009,"observed","Translocated","Translocated",0,"transloc",1,1e+05
"1518","WZ-YKA","Yes","Census",2010,"observed","Translocated","Translocated",0,"transloc",1,1e+05
"1519","WZ-YKA","Yes","Census",2011,"observed","Translocated","Translocated",0,"transloc",1,1e+05
"1520","WZ-YKA","Yes","Census",2012,"observed","Translocated","Translocated",0,"transloc",1,1e+05
"1521","WZ-YKA","Yes","Census",2013,"observed","Translocated","Translocated",0,"transloc",1,1e+05
"1522","WZ-YKA","Yes","Census",2014,"observed","Translocated","Translocated",0,"transloc",1,1e+05
"1523","WZ-YKA","Yes","Census",2015,"observed","Translocated","Translocated",0,"transloc",1,1e+05
"1524","YA-ZP","Yes","Census",2000,"observed","Local","Local",0.125,"transloc",0,1e+05
"1525","YA-ZP","Yes","Census",2001,"observed","Local","Local",0.125,"transloc",0,1e+05
"1526","YA-ZS","Yes","Census",1994,"observed","Local","Local",0,"transloc",0,1e+05
"1527","YA-ZS","Yes","Census",1995,"observed","Local","Local",0,"transloc",0,1e+05
"1528","YAP-Z","Yes","Census",2017,"observed","Local","Local",0.017578125,"transloc",0.49891,24996
"1529","YAP-Z","Yes","Census",2018,"observed","Local","Local",0.017578125,"transloc",0.49891,24996
"1530","YAP-Z","Yes","Census",2019,"observed","Local","Local",0.017578125,"transloc",0.49891,24996
"1531","YAP-Z","Yes","Census",2020,"observed","Local","Local",0.017578125,"transloc",0.49891,24996
"1532","YAP-Z","Yes","Census",2021,"observed","Local","Local",0.017578125,"transloc",0.49891,24996
"1533","YAP-Z","Yes","Census",2022,"observed","Local","Local",0.017578125,"transloc",0.49891,24996
"1534","YAS-Z","Yes","Census",2017,"observed","Local","Local",0,"transloc",0.75172,50000
"1535","YAS-Z","Yes","Census",2018,"observed","Local","Local",0,"transloc",0.75172,50000
"1536","YAS-Z","Yes","Census",2019,"observed","Local","Local",0,"transloc",0.75172,50000
"1537","YAS-Z","Yes","Census",2020,"observed","Local","Local",0,"transloc",0.75172,50000
"1538","YAS-Z","Yes","Census",2021,"observed","Local","Local",0,"transloc",0.75172,50000
"1539","YAS-Z","Yes","Census",2022,"observed","Local","Local",0,"transloc",0.75172,50000
"1540","YAY-Z","Yes","Census",2017,"observed","Local","Local",0.16796875,"transloc",0.12627,12627
"1541","YAY-Z","Yes","Census",2018,"observed","Local","Local",0.16796875,"transloc",0.12627,12627
"1542","YAY-Z","Yes","Census",2019,"observed","Local","Local",0.16796875,"transloc",0.12627,12627
"1543","YAY-Z","Yes","Census",2020,"observed","Local","Local",0.16796875,"transloc",0.12627,12627
"1544","YAY-Z","Yes","Census",2021,"observed","Local","Local",0.16796875,"transloc",0.12627,12627
"1545","YAY-Z","Yes","Census",2022,"observed","Local","Local",0.16796875,"transloc",0.12627,12627
"1546","YB-ZG","Yes","Census",1994,"observed","Local","Local",0,"transloc",0,1e+05
"1547","YBB-Z","Yes","Census",2017,"observed","Local","Local",0,"transloc",1,1e+05
"1548","YBB-Z","Yes","Census",2018,"observed","Local","Local",0,"transloc",1,1e+05
"1549","YBB-Z","Yes","Census",2019,"observed","Local","Local",0,"transloc",1,1e+05
"1550","YBB-Z","Yes","Census",2020,"observed","Local","Local",0,"transloc",1,1e+05
"1551","YBB-Z","Yes","Census",2021,"observed","Local","Local",0,"transloc",1,1e+05
"1552","YBB-Z","Yes","Census",2022,"observed","Local","Local",0,"transloc",1,1e+05
"1553","YBH-Z","Yes","Census",2017,"observed","Local","Local",0.017578125,"transloc",0.50068,25028
"1554","YBH-Z","Yes","Census",2018,"observed","Local","Local",0.017578125,"transloc",0.50068,25028
"1555","YBH-Z","Yes","Census",2019,"observed","Local","Local",0.017578125,"transloc",0.50068,25028
"1556","YBH-Z","Yes","Census",2020,"observed","Local","Local",0.017578125,"transloc",0.50068,25028
"1557","YBH-Z","Yes","Census",2021,"observed","Local","Local",0.017578125,"transloc",0.50068,25028
"1558","YBH-Z","Yes","Census",2022,"observed","Local","Local",0.017578125,"transloc",0.50068,25028
"1559","YBO-Z","Yes","Census",2017,"observed","Local","Local",0,"transloc",0.37457,37457
"1560","YBO-Z","Yes","Census",2018,"observed","Local","Local",0,"transloc",0.37457,37457
"1561","YBO-Z","Yes","Census",2019,"observed","Local","Local",0,"transloc",0.37457,37457
"1562","YBO-Z","Yes","Census",2020,"observed","Local","Local",0,"transloc",0.37457,37457
"1563","YBO-Z","Yes","Census",2021,"observed","Local","Local",0,"transloc",0.37457,37457
"1564","YBO-Z","Yes","Census",2022,"observed","Local","Local",0,"transloc",0.37457,37457
"1565","YCB-Z","Yes","Census",2017,"observed","Local","Local",0,"transloc",0.68801,18801
"1566","YCO-Z","Yes","Census",2017,"observed","Local","Local",0.0625,"transloc",0.37501,37501
"1567","YCO-Z","Yes","Census",2018,"observed","Local","Local",0.0625,"transloc",0.37501,37501
"1568","YCO-Z","Yes","Census",2019,"observed","Local","Local",0.0625,"transloc",0.37501,37501
"1569","YCO-Z","Yes","Census",2020,"observed","Local","Local",0.0625,"transloc",0.37501,37501
"1570","YCO-Z","Yes","Census",2021,"observed","Local","Local",0.0625,"transloc",0.37501,37501
"1571","YCO-Z","Yes","Census",2022,"observed","Local","Local",0.0625,"transloc",0.37501,37501
"1572","YG-Z","Yes","Census",1995,"observed","Local","Local",0,"transloc",0,1e+05
"1573","YG-Z","Yes","Census",1996,"observed","Local","Local",0,"transloc",0,1e+05
"1574","YG-Z","Yes","Census",1997,"observed","Local","Local",0,"transloc",0,1e+05
"1575","YG-Z","Yes","Census",1998,"observed","Local","Local",0,"transloc",0,1e+05
"1576","YG-Z","Yes","Census",1999,"observed","Local","Local",0,"transloc",0,1e+05
"1577","YG-Z","Yes","Census",2000,"observed","Local","Local",0,"transloc",0,1e+05
"1578","YG-Z","Yes","Census",2001,"observed","Local","Local",0,"transloc",0,1e+05
"1579","YG-Z","Yes","Census",2002,"observed","Local","Local",0,"transloc",0,1e+05
"1580","YG-Z","Yes","Census",2003,"observed","Local","Local",0,"transloc",0,1e+05
"1581","YG-ZS","Yes","Census",1994,"observed","Local","Local",0,"transloc",0,1e+05
"1582","YGB-WZ","Yes","Census",2008,"observed","Translocated","Translocated",0,"transloc",1,1e+05
"1583","YGB-WZ","Yes","Census",2009,"observed","Translocated","Translocated",0,"transloc",1,1e+05
"1584","YGB-WZ","Yes","Census",2010,"observed","Translocated","Translocated",0,"transloc",1,1e+05
"1585","YGB-WZ","Yes","Census",2011,"observed","Translocated","Translocated",0,"transloc",1,1e+05
"1586","YGB-WZ","Yes","Census",2012,"observed","Translocated","Translocated",0,"transloc",1,1e+05
"1587","YGB-WZ","Yes","Census",2013,"observed","Translocated","Translocated",0,"transloc",1,1e+05
"1588","YGB-WZ","Yes","Census",2014,"observed","Translocated","Translocated",0,"transloc",1,1e+05
"1589","YGB-WZ","Yes","Census",2015,"observed","Translocated","Translocated",0,"transloc",1,1e+05
"1590","YGB-WZ","Yes","Census",2016,"observed","Translocated","Translocated",0,"transloc",1,1e+05
"1591","YGB-WZ","Yes","Census",2017,"observed","Translocated","Translocated",0,"transloc",1,1e+05
"1592","YGB-WZ","Yes","Census",2018,"observed","Translocated","Translocated",0,"transloc",1,1e+05
"1593","YGB-WZ","Yes","Census",2019,"observed","Translocated","Translocated",0,"transloc",1,1e+05
"1594","YGB-WZ","Yes","Census",2020,"observed","Translocated","Translocated",0,"transloc",1,1e+05
"1595","YGB-WZ","Yes","Census",2021,"observed","Translocated","Translocated",0,"transloc",1,1e+05
"1596","YGB-WZ","Yes","Census",2022,"observed","Translocated","Translocated",0,"transloc",1,1e+05
"1597","YGG-Z","Yes","Census",2017,"observed","Local","Local",0.0078125,"transloc",0.46859,21950
"1598","YGO-Z","Yes","Census",2017,"observed","Local","Local",0.06640625,"transloc",0.12589,12589
"1599","YGO-Z","Yes","Census",2018,"observed","Local","Local",0.06640625,"transloc",0.12589,12589
"1600","YGO-Z","Yes","Census",2019,"observed","Local","Local",0.06640625,"transloc",0.12589,12589
"1601","YGO-Z","Yes","Census",2020,"observed","Local","Local",0.06640625,"transloc",0.12589,12589
"1602","YGO-Z","Yes","Census",2021,"observed","Local","Local",0.06640625,"transloc",0.12589,12589
"1603","YGO-Z","Yes","Census",2022,"observed","Local","Local",0.06640625,"transloc",0.12589,12589
"1604","YGW-Z","Yes","Census",2017,"observed","Local","Local",0,"transloc",0.74843,24843
"1605","YGY-Z","Yes","Census",2017,"observed","Local","Local",0,"transloc",0.37505,37505
"1606","YHB-AZ","Yes","Census",2010,"observed","Translocated","Translocated",0,"transloc",1,1e+05
"1607","YHB-AZ","Yes","Census",2011,"observed","Translocated","Translocated",0,"transloc",1,1e+05
"1608","YHB-Z","Yes","Census",2017,"observed","Local","Local",0,"transloc",0.87554,37554
"1609","YHB-Z","Yes","Census",2018,"observed","Local","Local",0,"transloc",0.87554,37554
"1610","YHK-Z","Yes","Census",2017,"observed","Local","Local",0.015625,"transloc",0,1e+05
"1611","YHK-Z","Yes","Census",2018,"observed","Local","Local",0.015625,"transloc",0,1e+05
"1612","YHK-Z","Yes","Census",2019,"observed","Local","Local",0.015625,"transloc",0,1e+05
"1613","YHK-Z","Yes","Census",2020,"observed","Local","Local",0.015625,"transloc",0,1e+05
"1614","YHK-Z","Yes","Census",2021,"observed","Local","Local",0.015625,"transloc",0,1e+05
"1615","YHK-Z","Yes","Census",2022,"observed","Local","Local",0.015625,"transloc",0,1e+05
"1616","YKA-Z","Yes","Census",2017,"observed","Local","Local",0,"transloc",0.56379,6379
"1617","YKA-Z","Yes","Census",2018,"observed","Local","Local",0,"transloc",0.56379,6379
"1618","YKA-Z","Yes","Census",2019,"observed","Local","Local",0,"transloc",0.56379,6379
"1619","YKA-Z","Yes","Census",2020,"observed","Local","Local",0,"transloc",0.56379,6379
"1620","YKA-Z","Yes","Census",2021,"observed","Local","Local",0,"transloc",0.56379,6379
"1621","YKA-Z","Yes","Census",2022,"observed","Local","Local",0,"transloc",0.56379,6379
"1622","YKY-Z","Yes","Census",2017,"observed","Local","Local",0,"transloc",0.87389,87389
"1623","YKY-Z","Yes","Census",2018,"observed","Local","Local",0,"transloc",0.87389,87389
"1624","YKY-Z","Yes","Census",2019,"observed","Local","Local",0,"transloc",0.87389,87389
"1625","YL-Z","Yes","Census",1995,"observed","Local","Local",0,"transloc",0,1e+05
"1626","YO-Z","Yes","Census",1995,"observed","Local","Local",0,"transloc",0,1e+05
"1627","YO-Z","Yes","Census",1996,"observed","Local","Local",0,"transloc",0,1e+05
"1628","YO-Z","Yes","Census",1997,"observed","Local","Local",0,"transloc",0,1e+05
"1629","YO-Z","Yes","Census",1998,"observed","Local","Local",0,"transloc",0,1e+05
"1630","YO-Z","Yes","Census",1999,"observed","Local","Local",0,"transloc",0,1e+05
"1631","YO-Z","Yes","Census",2000,"observed","Local","Local",0,"transloc",0,1e+05
"1632","YO-ZY","Yes","Census",1999,"observed","Local","Local",0,"transloc",0,1e+05
"1633","YOO-Z","Yes","Census",2017,"observed","Local","Local",0.080078125,"transloc",0.49917,24997
"1634","YOW-Z","Yes","Census",2017,"observed","Local","Local",0,"transloc",0.75048,50000
"1635","YOW-Z","Yes","Census",2018,"observed","Local","Local",0,"transloc",0.75048,50000
"1636","YP-Z","Yes","Census",1995,"observed","Local","Local",0,"transloc",0,1e+05
"1637","YP-Z","Yes","Census",1997,"observed","Local","Local",0,"transloc",0,1e+05
"1638","YP-Z",NA,NA,1996,"deduced","Local","Local",0,"transloc",0,1e+05
"1639","YPZ-","Yes","Census",2001,"observed","Local","Local",0,"transloc",0,1e+05
"1640","YPZ-","Yes","Census",2002,"observed","Local","Local",0,"transloc",0,1e+05
"1641","YPZ-","Yes","Census",2003,"observed","Local","Local",0,"transloc",0,1e+05
"1642","YPZ-","Yes","Census",2004,"observed","Local","Local",0,"transloc",0,1e+05
"1643","YPZ-","Yes","Census",2005,"observed","Local","Local",0,"transloc",0,1e+05
"1644","YPZ-","Yes","Census",2006,"observed","Local","Local",0,"transloc",0,1e+05
"1645","YPZ-","Yes","Census",2008,"observed","Local","Local",0,"transloc",0,1e+05
"1646","YPZ-","Yes","Census",2009,"observed","Local","Local",0,"transloc",0,1e+05
"1647","YPZ-",NA,NA,2007,"deduced","Local","Local",0,"transloc",0,1e+05
"1648","YSH-Z","Yes","Census",2017,"observed","Local","Local",0.06640625,"transloc",0.12573,12573
"1649","YSH-Z","Yes","Census",2018,"observed","Local","Local",0.06640625,"transloc",0.12573,12573
"1650","YSH-Z","Yes","Census",2019,"observed","Local","Local",0.06640625,"transloc",0.12573,12573
"1651","YSK-Z","Yes","Census",2017,"observed","Local","Local",0,"transloc",0,1e+05
"1652","YSK-Z","Yes","Census",2018,"observed","Local","Local",0,"transloc",0,1e+05
"1653","YW-Z","Yes","Census",1995,"observed","Local","Local",0,"transloc",0,1e+05
"1654","YW-Z","Yes","Census",1996,"observed","Local","Local",0,"transloc",0,1e+05
"1655","YW-ZC","Yes","Census",1999,"observed","Local","Local",0,"transloc",0,1e+05
"1656","YWB-Z","Yes","Census",2018,"observed","Local","Local",0.16796875,"transloc",0.12704,12704
"1657","YWB-Z","Yes","Census",2019,"observed","Local","Local",0.16796875,"transloc",0.12704,12704
"1658","YWB-Z","Yes","Census",2020,"observed","Local","Local",0.16796875,"transloc",0.12704,12704
"1659","YWB-Z",NA,"birth_info",2017,"observed","Local","Local",0.16796875,"transloc",0.12704,12704
"1660","YWG-Z","Yes","Census",2017,"observed","Local","Local",0,"transloc",0.81313,68729
"1661","YWG-Z","Yes","Census",2018,"observed","Local","Local",0,"transloc",0.81313,68729
"1662","YWS-Z","Yes","Census",2017,"observed","Local","Local",0,"transloc",0.87497,37497
"1663","YWS-Z","Yes","Census",2018,"observed","Local","Local",0,"transloc",0.87497,37497
"1664","YWS-Z","Yes","Census",2019,"observed","Local","Local",0,"transloc",0.87497,37497
"1665","YWS-Z","Yes","Census",2020,"observed","Local","Local",0,"transloc",0.87497,37497
"1666","YWS-Z","Yes","Census",2021,"observed","Local","Local",0,"transloc",0.87497,37497
"1667","YWS-Z","Yes","Census",2022,"observed","Local","Local",0,"transloc",0.87497,37497
"1668","YY-Z","Yes","Census",1995,"observed","Local","Local",0,"transloc",0,1e+05
"1669","YY-ZH","Yes","Census",1999,"observed","Local","Local",0,"transloc",0,1e+05
"1670","YY-ZH","Yes","Census",2000,"observed","Local","Local",0,"transloc",0,1e+05
"1671","YY-ZH","Yes","Census",2001,"observed","Local","Local",0,"transloc",0,1e+05
"1672","YY-ZH","Yes","Census",2002,"observed","Local","Local",0,"transloc",0,1e+05
"1673","YY-ZH","Yes","Census",2003,"observed","Local","Local",0,"transloc",0,1e+05
"1674","YY-ZY","Yes","Census",2000,"observed","Local","Local",0,"transloc",0,1e+05
"1675","YYG-Z","Yes","Census",2017,"observed","Local","Local",0.043701171875,"transloc",0.40665,40665
"1676","YYH-GZ","Yes","Census",2008,"observed","Translocated","Translocated",0,"transloc",1,1e+05
"1677","YYH-GZ","Yes","Census",2009,"observed","Translocated","Translocated",0,"transloc",1,1e+05
"1678","YYH-GZ","Yes","Census",2010,"observed","Translocated","Translocated",0,"transloc",1,1e+05
"1679","YYH-GZ","Yes","Census",2011,"observed","Translocated","Translocated",0,"transloc",1,1e+05
"1680","YYH-GZ","Yes","Census",2012,"observed","Translocated","Translocated",0,"transloc",1,1e+05
"1681","YYH-GZ","Yes","Census",2013,"observed","Translocated","Translocated",0,"transloc",1,1e+05
"1682","YYH-GZ","Yes","Census",2014,"observed","Translocated","Translocated",0,"transloc",1,1e+05
"1683","YYH-GZ","Yes","Census",2015,"observed","Translocated","Translocated",0,"transloc",1,1e+05
"1684","YYH-GZ","Yes","Census",2016,"observed","Translocated","Translocated",0,"transloc",1,1e+05
"1685","YYH-GZ","Yes","Census",2017,"observed","Translocated","Translocated",0,"transloc",1,1e+05
"1686","YZ-G","Yes","Census",1998,"observed","Local","Local",0,"transloc",0,1e+05
"1687","YZ-G","Yes","Census",1999,"observed","Local","Local",0,"transloc",0,1e+05
"1688","YZ-G","Yes","Census",2000,"observed","Local","Local",0,"transloc",0,1e+05
"1689","YZ-G","Yes","Census",2001,"observed","Local","Local",0,"transloc",0,1e+05
"1690","YZ-G","Yes","Census",2002,"observed","Local","Local",0,"transloc",0,1e+05
"1691","YZ-G","Yes","Census",2003,"observed","Local","Local",0,"transloc",0,1e+05
"1692","YZ-G","Yes","Census",2004,"observed","Local","Local",0,"transloc",0,1e+05
"1693","YZ-LGL","Yes","Census",2003,"observed","Translocated","Translocated",0,"transloc",1,1e+05
"1694","YZ-LGL","Yes","Census",2004,"observed","Translocated","Translocated",0,"transloc",1,1e+05
"1695","YZ-LGL","Yes","Census",2005,"observed","Translocated","Translocated",0,"transloc",1,1e+05
"1696","YZ-LGL","Yes","Census",2006,"observed","Translocated","Translocated",0,"transloc",1,1e+05
"1697","YZ-W","Yes","Census",1998,"observed","Local","Local",0,"transloc",0,1e+05
"1698","YZ-Y","Yes","Census",2000,"observed","Local","Local",0,"transloc",0,1e+05
"1699","YZ-Y","Yes","Census",2001,"observed","Local","Local",0,"transloc",0,1e+05
"1700","YZ-Y","Yes","Census",2002,"observed","Local","Local",0,"transloc",0,1e+05
"1701","YZ-Y","Yes","Census",2003,"observed","Local","Local",0,"transloc",0,1e+05
"1702","YZ-Y","Yes","Census",2004,"observed","Local","Local",0,"transloc",0,1e+05
"1703","YZ-Y","Yes","Census",2005,"observed","Local","Local",0,"transloc",0,1e+05
"1704","YZ-Y",NA,"birth_info",1998,"observed","Local","Local",0,"transloc",0,1e+05
"1705","YZ-Y",NA,NA,1999,"deduced","Local","Local",0,"transloc",0,1e+05
"1706","Z-A","Yes","Census",1997,"observed","Local","Local",0,"transloc",0,1e+05
"1707","Z-AA","Yes","Census",1996,"observed","Local","Local",0,"transloc",0,1e+05
"1708","Z-AA","Yes","Census",1997,"observed","Local","Local",0,"transloc",0,1e+05
"1709","Z-AA","Yes","Census",1998,"observed","Local","Local",0,"transloc",0,1e+05
"1710","Z-AA","Yes","Census",2000,"observed","Local","Local",0,"transloc",0,1e+05
"1711","Z-AA","Yes","Census",2001,"observed","Local","Local",0,"transloc",0,1e+05
"1712","Z-AA","Yes","Census",2002,"observed","Local","Local",0,"transloc",0,1e+05
"1713","Z-AA","Yes","Census",2003,"observed","Local","Local",0,"transloc",0,1e+05
"1714","Z-AA","Yes","Census",2004,"observed","Local","Local",0,"transloc",0,1e+05
"1715","Z-AA","Yes","Census",2005,"observed","Local","Local",0,"transloc",0,1e+05
"1716","Z-AA",NA,NA,1999,"deduced","Local","Local",0,"transloc",0,1e+05
"1717","Z-AAB","Yes","Census",2018,"observed","Local","Local",0,"transloc",1,1e+05
"1718","Z-AAO","Yes","Census",2018,"observed","Local","Local",0.06640625,"transloc",0.12464,12464
"1719","Z-AAO","Yes","Census",2019,"observed","Local","Local",0.06640625,"transloc",0.12464,12464
"1720","Z-AAO","Yes","Census",2020,"observed","Local","Local",0.06640625,"transloc",0.12464,12464
"1721","Z-AAO","Yes","Census",2021,"observed","Local","Local",0.06640625,"transloc",0.12464,12464
"1722","Z-AAO","Yes","Census",2022,"observed","Local","Local",0.06640625,"transloc",0.12464,12464
"1723","Z-ABA","Yes","Census",2018,"observed","Local","Local",0,"transloc",0.74984,50000
"1724","Z-ABA","Yes","Census",2019,"observed","Local","Local",0,"transloc",0.74984,50000
"1725","Z-ABA","Yes","Census",2020,"observed","Local","Local",0,"transloc",0.74984,50000
"1726","Z-ABA","Yes","Census",2021,"observed","Local","Local",0,"transloc",0.74984,50000
"1727","Z-ABA","Yes","Census",2022,"observed","Local","Local",0,"transloc",0.74984,50000
"1728","Z-ABO","Yes","Census",2018,"observed","Local","Local",0,"transloc",0.37312,37312
"1729","Z-ABW","Yes","Census",2018,"observed","Local","Local",0.02734375,"transloc",0.31446,31446
"1730","Z-ABY","Yes","Census",2018,"observed","Local","Local",0,"transloc",0.74988,37303
"1731","Z-ABY","Yes","Census",2019,"observed","Local","Local",0,"transloc",0.74988,37303
"1732","Z-AGK","Yes","Census",2018,"observed","Local","Local",0.0625,"transloc",0.37681,37681
"1733","Z-AGS","Yes","Census",2018,"observed","Local","Local",0.00390625,"transloc",0.62583,62583
"1734","Z-AGY","Yes","Census",2018,"observed","Local","Local",0,"transloc",0.68808,18808
"1735","Z-AHA","Yes","Census",2018,"observed","Local","Local",0.16796875,"transloc",0.12654,12654
"1736","Z-AHG","Yes","Census",2018,"observed","Local","Local",0.154052734375,"transloc",0.0941,9410
"1737","Z-AHG","Yes","Census",2019,"observed","Local","Local",0.154052734375,"transloc",0.0941,9410
"1738","Z-AHG","Yes","Census",2020,"observed","Local","Local",0.154052734375,"transloc",0.0941,9410
"1739","Z-AHG","Yes","Census",2021,"observed","Local","Local",0.154052734375,"transloc",0.0941,9410
"1740","Z-AHG","Yes","Census",2022,"observed","Local","Local",0.154052734375,"transloc",0.0941,9410
"1741","Z-AHH","Yes","Census",2018,"observed","Local","Local",0.06640625,"transloc",0.12586,12586
"1742","Z-AHH","Yes","Census",2019,"observed","Local","Local",0.06640625,"transloc",0.12586,12586
"1743","Z-AHH","Yes","Census",2020,"observed","Local","Local",0.06640625,"transloc",0.12586,12586
"1744","Z-AHH","Yes","Census",2021,"observed","Local","Local",0.06640625,"transloc",0.12586,12586
"1745","Z-AHH","Yes","Census",2022,"observed","Local","Local",0.06640625,"transloc",0.12586,12586
"1746","Z-AHO","Yes","Census",2018,"observed","Local","Local",0,"transloc",0.50012,37559
"1747","Z-AHO","Yes","Census",2019,"observed","Local","Local",0,"transloc",0.50012,37559
"1748","Z-AHO","Yes","Census",2020,"observed","Local","Local",0,"transloc",0.50012,37559
"1749","Z-AHO","Yes","Census",2021,"observed","Local","Local",0,"transloc",0.50012,37559
"1750","Z-AHO","Yes","Census",2022,"observed","Local","Local",0,"transloc",0.50012,37559
"1751","Z-AHW","Yes","Census",2018,"observed","Local","Local",0.017578125,"transloc",0.49744,24908
"1752","Z-AHW","Yes","Census",2019,"observed","Local","Local",0.017578125,"transloc",0.49744,24908
"1753","Z-AHW","Yes","Census",2020,"observed","Local","Local",0.017578125,"transloc",0.49744,24908
"1754","Z-AHW","Yes","Census",2021,"observed","Local","Local",0.017578125,"transloc",0.49744,24908
"1755","Z-AHW","Yes","Census",2022,"observed","Local","Local",0.017578125,"transloc",0.49744,24908
"1756","Z-AKA","Yes","Census",2018,"observed","Local","Local",0,"transloc",0.56185,43821
"1757","Z-AKH","Yes","Census",2018,"observed","Local","Local",0.0625,"transloc",0.37558,37558
"1758","Z-AKO","Yes","Census",2018,"observed","Local","Local",0,"transloc",0.56027,43661
"1759","Z-AKO","Yes","Census",2020,"observed","Local","Local",0,"transloc",0.56027,43661
"1760","Z-AKO","Yes","Census",2021,"observed","Local","Local",0,"transloc",0.56027,43661
"1761","Z-AKO","Yes","Census",2022,"observed","Local","Local",0,"transloc",0.56027,43661
"1762","Z-AKO",NA,NA,2019,"deduced","Local","Local",0,"transloc",0.56027,43661
"1763","Z-AKY","Yes","Census",2018,"observed","Local","Local",0.06640625,"transloc",0.12497,12497
"1764","Z-AKY","Yes","Census",2019,"observed","Local","Local",0.06640625,"transloc",0.12497,12497
"1765","Z-AL","Yes","Census",1996,"observed","Local","Local",0,"transloc",0,1e+05
"1766","Z-AL","Yes","Census",1997,"observed","Local","Local",0,"transloc",0,1e+05
"1767","Z-AL","Yes","Census",1998,"observed","Local","Local",0,"transloc",0,1e+05
"1768","Z-AO","Yes","Census",1996,"observed","Local","Local",0,"transloc",0,1e+05
"1769","Z-AOB","Yes","Census",2018,"observed","Local","Local",0.0078125,"transloc",0.46872,21819
"1770","Z-AOG","Yes","Census",2018,"observed","Local","Local",0.0009765625,"transloc",0.65779,28154
